"subject_id" "activity" "tBodyAcc-mean-X" "tBodyAcc-mean-Y" "tBodyAcc-mean-Z" "tBodyAcc-std-X" "tBodyAcc-std-Y" "tBodyAcc-std-Z" "tGravityAcc-mean-X" "tGravityAcc-mean-Y" "tGravityAcc-mean-Z" "tGravityAcc-std-X" "tGravityAcc-std-Y" "tGravityAcc-std-Z" "tBodyAccJerk-mean-X" "tBodyAccJerk-mean-Y" "tBodyAccJerk-mean-Z" "tBodyAccJerk-std-X" "tBodyAccJerk-std-Y" "tBodyAccJerk-std-Z" "tBodyGyro-mean-X" "tBodyGyro-mean-Y" "tBodyGyro-mean-Z" "tBodyGyro-std-X" "tBodyGyro-std-Y" "tBodyGyro-std-Z" "tBodyGyroJerk-mean-X" "tBodyGyroJerk-mean-Y" "tBodyGyroJerk-mean-Z" "tBodyGyroJerk-std-X" "tBodyGyroJerk-std-Y" "tBodyGyroJerk-std-Z" "tBodyAccMag-mean" "tBodyAccMag-std" "tGravityAccMag-mean" "tGravityAccMag-std" "tBodyAccJerkMag-mean" "tBodyAccJerkMag-std" "tBodyGyroMag-mean" "tBodyGyroMag-std" "tBodyGyroJerkMag-mean" "tBodyGyroJerkMag-std" "fBodyAcc-mean-X" "fBodyAcc-mean-Y" "fBodyAcc-mean-Z" "fBodyAcc-std-X" "fBodyAcc-std-Y" "fBodyAcc-std-Z" "fBodyAccJerk-mean-X" "fBodyAccJerk-mean-Y" "fBodyAccJerk-mean-Z" "fBodyAccJerk-std-X" "fBodyAccJerk-std-Y" "fBodyAccJerk-std-Z" "fBodyGyro-mean-X" "fBodyGyro-mean-Y" "fBodyGyro-mean-Z" "fBodyGyro-std-X" "fBodyGyro-std-Y" "fBodyGyro-std-Z" "fBodyAccMag-mean" "fBodyAccMag-std" "fBodyBodyAccJerkMag-mean" "fBodyBodyAccJerkMag-std" "fBodyBodyGyroMag-mean" "fBodyBodyGyroMag-std" "fBodyBodyGyroJerkMag-mean" "fBodyBodyGyroJerkMag-std"
"11" "9" "WALKING" 0.270313841621528 -0.0209466555412396 -0.101233826213889 -0.555656544538194 -0.5758878952125 -0.506111776081806 -0.585175212755556 -0.581992301567014 -0.499956158855139 -0.413249741433993 -0.305332138182292 -0.547845932083333 0.511255282418056 0.471525893135417 0.520373209975694 -0.507744814060069 -0.799754281774306 -0.938426428159722 -0.797355263545139 -0.656786396252187 -0.671451167535069 -0.52713869241875 -0.00969501642916667 -0.120812229065972 -0.0226297497642361 -0.243673420854861 0.160136958345486 0.0380598418390625 0.0804805530506944 -0.0755958865466667 0.018274565059375 0.175230553104514 0.0250155823381944 -0.118820987321354 0.0911470753329861 0.0370861027427083 -0.0267219547230208 -0.104215797987986 -0.265625276491319 0.0212079795342014 0.670845545555556 -0.0467446999509028 0.104353653032743 -0.958784666180556 -0.949938115208333 -0.920554317815972 -0.959551425659722 -0.951240639513889 -0.921847032229167 0.613698179270833 -0.0582706690319306 0.112577502752743 0.684042398576389 -0.0346887721770833 0.0866340220590625 -0.383766134317014 0.515609351038194 -0.953003848194444 -0.615731763055556 -0.961891714756944 -0.954830631631944 -0.926757245868056 -0.734369683628472 -0.660090265612153 -0.711773869798611 -0.503116858298958
"12" "10" "WALKING" 0.27684847392517 -0.017835790552415 -0.111301532185714 -0.537807711163265 -0.497405885644898 -0.614776952226361 -0.567943191105442 -0.514818223770068 -0.615910286459184 -0.38609455004932 -0.247374852335374 -0.48866044349932 0.433831845710884 0.411396453479252 0.625720021462585 -0.514379013746258 -0.77047853212585 -0.904520795 -0.860847910340136 -0.620852489881531 -0.642017926782313 -0.634036604293537 -0.0509602303557823 -0.157323778239116 -0.224507577067347 -0.0921934130806122 0.110414212920714 -0.0118642580646871 0.108540353685714 0.0521471301612109 -0.013596705307551 0.174106893308707 0.0225693443665306 0.124520511423282 -0.00994810073027211 0.0380974481332993 -0.095709215822381 -0.0939338879413265 -0.102112119703912 -0.0105053140642857 0.642905730306122 -0.0740248544557823 0.0552047227876769 -0.965808126428571 -0.95452407255102 -0.938706428064626 -0.966520191632653 -0.955408913707483 -0.940279125840136 0.582460807687075 -0.0861709332911565 0.0607289553683673 0.658050985544218 -0.0599717755952381 0.042669275582483 -0.289626207078571 0.425877250544218 -0.636681417959184 -0.84395656047619 -0.968299309659864 -0.95837289552381 -0.945710696904762 -0.749178586132653 -0.712083053346395 -0.471928104180612 -0.445785448159864
"13" "11" "SITTING" 0.27658531139557 -0.0191272531933228 -0.108941761642405 -0.58947649779557 -0.490379346996835 -0.665324314227848 -0.612553586231013 -0.498195651446835 -0.653166999791139 -0.470541758804494 -0.329067436632405 -0.555051181424051 0.507589157667722 0.381515185556962 0.709453429620253 -0.546745603506646 -0.82183870778481 -0.905603043797468 -0.899169560537975 -0.664000408597152 -0.61546674394019 -0.643397210711709 -0.112632382253165 -0.0849786194683544 -0.230991927713275 -0.130179771248734 0.103368853406297 -0.0146051318170886 0.143632667494937 -0.0213716549013291 0.014859862429557 0.203238759380696 -0.0213708690941139 0.043059703049462 0.0122313887523101 0.0530747909361076 -0.0911715921677215 -0.210541169047563 0.00278705525886076 -0.0545862478780538 0.730526184936709 0.0527387028613924 0.140209861246835 -0.975394457689873 -0.957138770727848 -0.956812000411392 -0.976401508702532 -0.957648977689873 -0.958476909841772 0.666119073509494 0.0359236066832278 0.141005639050633 0.746479457041139 0.0656269409810127 0.131722324177215 -0.129414660667025 0.487171844588608 -0.585431775379747 -0.956624848132911 -0.978391479905063 -0.960012730506329 -0.963136630632911 -0.685465690894937 -0.901494061102848 -0.423730049550316 -0.520692989306962
"14" "12" "WALKING" 0.27360872421875 -0.018337204411489 -0.106649116775 -0.583962207065 -0.522040023435 -0.699293531365625 -0.613368757200625 -0.545491504041875 -0.704234186884375 -0.410079975391938 -0.305086800940625 -0.618252291449375 0.5120895829 0.378640087984813 0.63354799896875 -0.572795048652812 -0.8171896486 -0.91194764996875 -0.9218434819375 -0.67988949890625 -0.67564622308 -0.729741599584375 -0.097562542723125 -0.0882722758028125 -0.1062603179825 -0.130725506665 0.154562430197812 -0.065618629115 0.122884484280937 -0.0416706667115625 0.070652619435625 0.125574529696875 -0.0210160367833437 0.00808447278128125 0.0493367771765972 0.0183543787571875 -0.0947711891095938 -0.128058493534687 -0.271278503996875 0.0797941473284375 0.69922245131875 0.029976775735 0.0330295544910625 -0.96738343446875 -0.9605729084375 -0.9468085636875 -0.96821422871875 -0.96152602228125 -0.9478879808125 0.63853439275 0.0133108475726875 0.0358628690946562 0.71395549184375 0.0439906811385313 0.0218415880757669 -0.331900779715625 0.51433695096875 -0.68721519559375 -0.8713941403125 -0.9700984428125 -0.96477041525 -0.95177693884375 -0.782011666203125 -0.865487648734688 -0.78508062673625 -0.441095691239313
"15" "13" "WALKING" 0.27456972840796 -0.0183337873806468 -0.108167276572637 -0.685015769826368 -0.570516379262438 -0.566126913374129 -0.70834563161194 -0.578108544803483 -0.572512133949164 -0.566529362676617 -0.346099782578607 -0.601459184905473 0.570969693002985 0.441937190669652 0.512294140972139 -0.599451628838756 -0.890174208208955 -0.92641377880597 -0.82354793918408 -0.754080524626866 -0.671694460238806 -0.616515782988159 -0.114443406004975 -0.14180124340796 -0.0805723292238806 -0.109479201439303 0.104244133066667 0.00203461511840796 0.0157013321233333 -0.069378206648408 0.0516459058550746 0.147577480832587 -0.0993440398372139 -0.0383646808959204 0.0707582510437811 0.0200647936895522 -0.141006058534428 0.0803701350238806 -0.285834239594428 0.179525219285075 0.740673476960199 -0.106657735422886 0.0149105014577114 -0.966599756965174 -0.954139544527363 -0.931027952238806 -0.967620032885572 -0.954934988358209 -0.931848398258706 0.680024604532338 -0.118080018109453 0.0205027977164179 0.754108755208955 -0.0925887214975124 -0.000622011288557214 0.146126983405473 0.490631276865672 -0.851293124179105 -0.656197529950249 -0.970651477164179 -0.957807779800995 -0.936182474378109 -0.589627979922886 -0.886367173223881 -0.816120300069652 -0.47543087129005
"16" "13" "WALKINGUPSTAIRS" 0.278011397674603 -0.0165604410159524 -0.110679490349206 -0.52885689484127 -0.254675172748413 -0.620895906571429 -0.55652998013254 -0.277707366206349 -0.627210358095238 -0.378633831063492 -0.197158599453492 -0.54878692531746 0.428695750531746 0.245705758417063 0.598557084388889 -0.446631574937302 -0.797857918888889 -0.814639337857143 -0.886828891428571 -0.603680374928571 -0.471750843696032 -0.653986711349206 -0.0284240449206349 0.00628109824603174 -0.169786689396825 -0.127634900373016 0.133805416234127 -0.0870636998952381 0.172539466774841 -0.0818534434920635 0.0860275123007937 0.143778920515079 -0.0297474775349206 0.0222338250588095 0.0847521711420635 -0.0111468213031746 -0.100380082040476 -0.164064234865873 -0.037525668484127 0.116947385986508 0.661059461587302 0.060921785015873 0.0911859822215079 -0.968334171428571 -0.952585444126984 -0.951011098809524 -0.96877061484127 -0.952895398888889 -0.952217585 0.598621570793651 0.045189049231746 0.0936192887912698 0.676084903809524 0.07240620215 0.0816301817662698 -0.192752474687381 0.393284801666667 -0.484851529920635 -0.958387142698413 -0.969871388333333 -0.954583791984127 -0.956122498253968 -0.626580478174603 -0.857205063571429 -0.53048729072381 -0.488796856912698
"17" "14" "SITTING" 0.270184596009288 -0.0162548178510526 -0.100985935692074 -0.611671118216099 -0.374730765205077 -0.29354271467452 -0.645693876989474 -0.40204883105418 -0.322574643614241 -0.441637004092879 -0.227178624022105 -0.369147819326935 0.527576780182972 0.2941095647 0.383216655214551 -0.443227418594427 -0.847234912321981 -0.85667227120743 -0.568491715047678 -0.717554133157895 -0.556035858980805 -0.428048609191765 -0.0285057028693808 -0.0801001070993808 -0.0604045638811146 -0.151158924837988 0.046825776643839 0.0518547036321981 0.147428712402848 -0.0709038098780186 -0.0183939888476467 0.200404919742105 0.0233288206959752 -0.075468961826935 0.0265088388450155 0.0475520540473467 -0.01542648931613 -0.0614122898981424 -0.257710360158204 0.0473391719826625 0.672081224882353 -0.111701388781115 -0.161179728291022 -0.941245714736842 -0.942377305312693 -0.915927846160991 -0.941851317894737 -0.943991465027864 -0.917814817089783 0.620418882773994 -0.119902947528793 -0.150362266448916 0.679450024786997 -0.102189211920743 -0.181152512572755 0.330634172593808 0.332365096767802 -0.835308843962848 -0.525525644 -0.943574053170279 -0.948461783625387 -0.924420073591331 -0.416198637661053 -0.895842675744892 -0.875869678814241 -0.59741471252322
"18" "15" "SITTING" 0.27821340725 -0.016464484771311 -0.112563587594512 -0.556541173089329 -0.481679537956006 -0.705706623868902 -0.586357074003659 -0.497626696257927 -0.705956270652439 -0.419304116073171 -0.322255664242866 -0.576563512179878 0.486169111495122 0.353736648456982 0.689414881006098 -0.544807644340244 -0.763841334589024 -0.891448011463415 -0.918068015304878 -0.653389762410366 -0.620813382649146 -0.717985736579573 -0.132027795246951 -0.133959958729573 -0.239040953642988 -0.0727046381530488 0.0528970124215244 0.00987918333597561 0.125789254745021 0.00157802124176829 0.0133141898106707 0.154844248018628 0.0212174653303963 0.0799262013285061 -0.0279989308447591 0.0561611157137195 -0.0455784466158537 -0.252262682184146 -0.0471929603792988 0.00308340336929878 0.688872511512195 0.102660491875 0.0372897701757012 -0.968733398628049 -0.956369493993902 -0.947240058048781 -0.969502496707317 -0.957122832286585 -0.948415141280488 0.627234995457317 0.0843258530738415 0.0404522286621951 0.703939770262195 0.113803674106707 0.026617619788528 -0.176426861919817 0.437718386859756 -0.563411485609756 -0.934969301890244 -0.971176947073171 -0.960177728896341 -0.952749455792683 -0.698774126890244 -0.862396268012195 -0.467453537720732 -0.527144167512195
"19" "16" "SITTING" 0.277887440374317 -0.0158567888309016 -0.107263924445355 -0.668161498298634 -0.649947067892896 -0.603819902386066 -0.680066570957104 -0.660971189773224 -0.60829310261694 -0.581814020420765 -0.341957179443716 -0.610279580295082 0.594926489266667 0.505770366404372 0.551504950581967 -0.615754788088251 -0.853206531410656 -0.9479066965847 -0.840819394371585 -0.705313738769863 -0.746004510191257 -0.643949672144535 -0.165228313152186 -0.210632770235519 -0.126177787084973 -0.107358773649071 0.0863696851562842 -0.0392335657872951 0.146348794787432 -0.0257635134496175 0.0213056030531148 0.142431072878962 -0.0246284895636612 -0.047176050303224 0.0748078522709164 -0.00819473078863388 -0.0565811094523497 -0.0582839969577049 -0.248864088613115 0.00311263326530055 0.700906130308743 -0.0605235993797814 0.0402075536234973 -0.971156432131148 -0.964727519945355 -0.945294028639344 -0.97171713226776 -0.96554855863388 -0.946511286789617 0.638062146202186 -0.0760864392923497 0.0434515835546448 0.716754049355191 -0.0438643495928962 0.0290710029535519 -0.00999754719540984 0.453031876420765 -0.888462423715847 -0.601254569972678 -0.973465603114754 -0.968527529562841 -0.950785405680328 -0.639714891885246 -0.741006530906011 -0.867700782368853 -0.529793862571038
"20" "17" "SITTING" 0.273637590822641 -0.0170634745358491 -0.110020373493849 -0.726604261136226 -0.69873479216917 -0.710765044595472 -0.739704528456604 -0.70642993275283 -0.706714366535094 -0.631281875535849 -0.396319063937736 -0.667388473437736 0.630690712618491 0.523035653196981 0.669647864898113 -0.687192486725283 -0.873552046739623 -0.949638827735849 -0.890614147132075 -0.769640627777736 -0.777397955418868 -0.703938927341887 -0.310037753139623 -0.313014833026415 -0.278152485573585 -0.0512819116128302 0.0490438643550943 0.030550163154566 0.0249817420392453 0.0335021113064151 -0.0398646682815094 0.21115854216717 -0.172010358967849 0.0045788622490566 0.00188480351566038 0.0831088574326792 -0.154357369423019 0.0419204844071698 -0.0555205891520755 0.147081694700755 0.730643531509434 -0.0102539504528302 -0.0471562589226415 -0.974188029698113 -0.960680171396226 -0.951424468113208 -0.974566416150943 -0.961391279886792 -0.952465794339623 0.666248236641509 -0.0267980375283019 -0.0440839705275472 0.746883155660377 0.00398204127358491 -0.0563179502932075 -0.0187588162471698 0.494400038301887 -0.836158586815094 -0.685284402716981 -0.97585942445283 -0.964349217886792 -0.956211568867925 -0.662595580430189 -0.842337880124528 -0.84808030865283 -0.472653649396226
"21" "17" "STANDING" 0.275037981747573 -0.0187717447257282 -0.107088805592233 -0.304479616925534 -0.228089685806311 -0.531472983009709 -0.340425518990291 -0.236166509 -0.536586811553398 -0.130421607685437 -0.155688521405825 -0.472733376699029 0.294722638594175 0.26245743696699 0.567679129029126 -0.286219254903884 -0.658332271106796 -0.844351929514563 -0.865097417961165 -0.413293336796117 -0.396329253281553 -0.571290718349515 0.14452530038835 0.0588898178271845 -0.0458922339688835 -0.326528048087379 0.193195474656699 -0.036003884823301 0.100238100999029 -0.198310009099029 0.181871657019417 0.0264311131029126 -0.025285957421 -0.171809237951456 0.138858627757282 0.00515921976504854 -0.142021878204272 -0.136154746003883 -0.36977953893301 -0.0021981888407767 0.617363413009709 -0.0226900198058252 0.0580703614466019 -0.965554761165049 -0.95399856 -0.942902394563107 -0.966166062135922 -0.954445016699029 -0.94420272038835 0.556653540291262 -0.0355658166990291 0.0621753718252427 0.632557147378641 -0.00922636776699029 0.046857075961165 0.181790302531262 0.312431444757282 -0.554398623980582 -0.779213958834951 -0.967839254271845 -0.956750345048544 -0.947799541747573 -0.458850383470874 -0.891948045242718 -0.83563237396699 -0.550922704135922
"22" "18" "WALKINGUPSTAIRS" 0.276324152142857 -0.0172831546595266 -0.108112251068681 -0.694616884972527 -0.627117507326923 -0.701596039615385 -0.721061079148352 -0.631131559879121 -0.704938687887363 -0.529364694091126 -0.37984550267033 -0.643620016318681 0.617816484065934 0.482745655942308 0.649558234532967 -0.658284761813187 -0.900988244862637 -0.945209675164835 -0.915424795961538 -0.781227643434066 -0.712455154697802 -0.728628399373626 -0.206287057792473 -0.165304166396703 -0.210904190587912 -0.115924158728571 0.0952421803809615 0.0385137969607143 0.0588047100633462 -0.034283383974533 0.0351668154134341 0.147881672156126 -0.00708539563098901 0.00369217974090659 0.0315753396863187 0.0399008538050549 -0.113544260114835 -0.197151763525 -0.199961004163297 0.126973451613294 0.716863248351648 -0.01578199625 0.0899901746593407 -0.980138675796703 -0.969542030412088 -0.959434177692308 -0.980647803681319 -0.970009248983516 -0.960386181208791 0.65023088532967 -0.0342032985082418 0.0904497672087912 0.734785191401099 0.00178247909340659 0.0829826092307692 0.0118104727743654 0.481117499587912 -0.714101820659341 -0.797089505741758 -0.982128838434066 -0.971482293681319 -0.963166645824176 -0.704778137507692 -0.940140565285714 -0.674487063202747 -0.469486007337912
"23" "19" "STANDING" 0.269723487105556 -0.0182031515710306 -0.118277180099383 -0.574658922919194 -0.507035084992639 -0.649184726556944 -0.593921961070556 -0.508237269269444 -0.659923300610833 -0.463797416769444 -0.291912033686667 -0.582338625538889 0.486246951216667 0.417235804930556 0.579746300034722 -0.538115291904722 -0.744766068483333 -0.880265725583333 -0.852924589855556 -0.624392172340556 -0.599054721035833 -0.688503434637833 -0.118431005405278 -0.211392880520556 -0.233939375780278 -0.0862614937119444 0.078961021856 -0.0202084724265556 0.0828406705547222 0.0235530553506111 0.0110085851516667 0.149724511478333 0.0127338784252833 0.134598934096056 -0.0156512516767222 0.0445539317831389 -0.0858873030047222 -0.202895101477339 -0.276953537871944 0.152493066087278 0.475323016 0.0964052626666667 0.233011401195083 -0.958290447861111 -0.95925383425 -0.94180028475 -0.959132665444444 -0.959985731555556 -0.942759229277778 0.418426736444444 0.0790814091388889 0.236810830258333 0.491945721027778 0.109891411583333 0.222078079401667 0.172325807166111 0.236196618222222 -0.62036219381225 -0.644173314487769 -0.961686635194444 -0.962467922944444 -0.946086070694444 -0.635822119860556 -0.857572181008611 -0.711682979729722 -0.520436476497222
"24" "20" "WALKINGUPSTAIRS" 0.268425757926554 -0.0175912993773164 -0.108029145824294 -0.60484669490339 -0.369336706508757 -0.634787346548023 -0.629864434955085 -0.37968974510678 -0.640832966078531 -0.469480156336723 -0.267492126262147 -0.550931965925593 0.491498650491836 0.306501626497175 0.621166267652542 -0.517952951845198 -0.819274287457627 -0.831435731384181 -0.87453697940678 -0.680399886714972 -0.528746114141525 -0.674629680892938 -0.118262311734096 -0.0815963806985876 -0.14017563070339 -0.148791080339915 0.124690480762288 0.00125153476975989 0.0828827947635593 -0.0771150946836158 0.0459502119698588 0.168113624990271 -1.96150252824861e-05 -0.0204539997478814 0.0500716305958475 0.0746318347537006 -0.0977093177017514 -0.0434095073931638 -0.249381223653192 0.13258042364339 0.628040637177966 -0.0373059475847458 0.10723075947935 -0.958201862627119 -0.952506793418079 -0.940981537502825 -0.958907815 -0.953302069971751 -0.941988858293785 0.571094485949153 -0.0506897377062147 0.111377172763065 0.641879078474576 -0.0251949779799435 0.095488126194661 -0.0168816127463842 0.390892438785311 -0.553736857344633 -0.867885274350283 -0.961162576158192 -0.957071766892655 -0.945364262937853 -0.576779022323446 -0.923227050757062 -0.573418738337924 -0.506647050587006
"25" "21" "STANDING" 0.277466525522059 -0.0176664578561765 -0.10877848058848 -0.672323867377451 -0.565585190336299 -0.669621813176471 -0.688824771703431 -0.573810908081191 -0.673969367927696 -0.562679804579412 -0.3540560261675 -0.619413648840686 0.590672618168137 0.426244524761275 0.615353931893627 -0.61590924892598 -0.849603949561274 -0.907081647156863 -0.880014883970588 -0.73264352098799 -0.672200450377328 -0.70428858005098 -0.134754615625 -0.193243864970588 -0.168657730206618 -0.0727951304748529 0.0769645824274485 -0.0542999964705882 0.130443454365392 0.00313628200143627 0.00718700459414216 0.151737957232132 -0.0100225135577941 0.0151332723045833 0.0161446412553922 0.062408739431348 -0.0799380376768627 0.00826093900019608 -0.258110348447868 0.115715630752696 0.645775957808824 -0.0750963071446078 0.0321851774362745 -0.965586634460784 -0.969330818455882 -0.953093993308823 -0.966131985 -0.970281532181373 -0.954039213333333 0.585581654703431 -0.0912446817480637 0.033152347754902 0.661294669107843 -0.0568279817041667 0.0222958683970588 0.260186060147059 0.330873193529412 -0.690342239142157 -0.65454402747549 -0.968150389411765 -0.973236569093137 -0.95712247502451 -0.508692787110294 -0.914518175754902 -0.867616568666667 -0.52038082747451
"26" "22" "STANDING" 0.274767690046106 -0.0168273604077383 -0.108670376782866 -0.546089975548692 -0.491188426241526 -0.65508967878972 -0.554144731795016 -0.516862972956067 -0.661986540025234 -0.465111062436885 -0.312729097406231 -0.559728339976324 0.477424085790031 0.34177103123676 0.629484973775701 -0.518734043597819 -0.74744786278162 -0.888443496853583 -0.882518094299065 -0.57714800958972 -0.639577468727103 -0.695145979420561 -0.0562670266785047 -0.132079628174704 -0.197419688853551 -0.0578752380540498 0.0711142027917445 -0.116352922501246 0.223014664517757 -0.00660331979626168 0.0262736805868847 0.0840942628682243 0.103033310148754 0.0769299830087227 -0.011500633244486 0.0180548730102804 0.00402084804953271 -0.172101730208723 -0.221696875534891 0.185246219220156 0.609390874922118 0.0315098683115265 0.23588786398215 -0.95850446411215 -0.957323093436449 -0.939081026109034 -0.959137860093458 -0.95807270735514 -0.93968810165109 0.551957049376947 0.0149620347850467 0.238436377758543 0.623327468286604 0.0440702293426791 0.223068864961059 -0.00837088736915888 0.367793483489097 -0.717803143464175 -0.683931123383178 -0.960821455514019 -0.960616846542056 -0.942309670062305 -0.62389541462866 -0.832329407274143 -0.593915960438006 -0.556531534756075
"27" "23" "STANDING" 0.273493254730108 -0.019589258786828 -0.109093982385242 -0.622594039757258 -0.532078546615699 -0.450557203409946 -0.653234529713441 -0.563066352054301 -0.464787835675269 -0.466546913547849 -0.310781984802419 -0.459694099625269 0.475437428106882 0.369647445706613 0.453618114035215 -0.531879502651011 -0.840279555026882 -0.909709103306452 -0.722226114682796 -0.711366844793011 -0.682223793539785 -0.534721541556129 -0.0394406543612903 -0.203009979691398 -0.082560267258871 -0.0726039395311828 0.0852136476405914 -0.0193205348468548 0.0578327386988979 0.0167049277236559 0.00596626918367204 0.132517881933306 -0.0151796125742473 0.0149676674032258 0.0641585162790323 0.026462843390914 -0.107283854325081 -0.0478296230441667 -0.241866655147312 0.204291205108333 0.662324737580645 0.0146209197354839 0.0518662466372043 -0.964393040295699 -0.960318907096774 -0.934236146612903 -0.965489280107527 -0.961543252096774 -0.93587594016129 0.602954504733871 -0.000847494887096775 0.058098010141129 0.67692010389785 0.0294390171125376 0.0381454128502688 -0.127151263612473 0.434036829193548 -0.888487695430108 -0.591145533306452 -0.968001125053763 -0.965302909543011 -0.941745976478495 -0.563931936635215 -0.865282467150538 -0.890099614126344 -0.480463933536828
"28" "24" "WALKINGUPSTAIRS" 0.276767046391076 -0.0176822460103885 -0.107914503687664 -0.675459176298425 -0.582490655185302 -0.636497458900262 -0.696740172598425 -0.604195294863517 -0.647960180979003 -0.540884458170079 -0.356933261887664 -0.570815375942257 0.600295213149606 0.421266969699528 0.584103490099737 -0.620085552028032 -0.882689745144357 -0.930897979947507 -0.880900483622047 -0.754116530997375 -0.718872099396325 -0.68574516287664 -0.114923738171916 -0.121335075597113 -0.117546581632546 -0.122615844007874 0.0964947440125984 -0.0173852402417323 0.104583255797323 -0.0439590945064331 0.0265778708632283 0.195614023320341 -0.0880287158243307 -0.0334577985023622 0.0867766136036745 0.0366051688580053 -0.146006860231759 -0.106098769647297 -0.303414071014698 0.084690275920105 0.69498126808399 0.0729509702152231 0.0623227714146982 -0.975329699658793 -0.96089816664042 -0.955724566194226 -0.975985638818898 -0.961706164540682 -0.956950762099738 0.631059017821522 0.055384900832021 0.0629293277428609 0.712440644829396 0.0871546574435696 0.0532392147133333 -0.151951569514173 0.496511302965879 -0.747064674034121 -0.78751630124147 -0.977483860787402 -0.96422208167979 -0.960764367165354 -0.746204942353281 -0.901573568461942 -0.838932172782152 -0.487327417184777
"29" "25" "LAYING" 0.281587895671642 -0.0232940871262687 -0.111342868820896 -0.35449578219403 -0.122076968631343 -0.358563807910448 -0.398533630850746 -0.151210218074627 -0.322685925462687 -0.148946972114925 -0.0999457190955224 -0.413094535671642 0.312394758626866 0.171764535729851 0.507790964328358 -0.235474787462687 -0.778796931044776 -0.846803978507463 -0.80168058641791 -0.48801880519403 -0.371157958955224 -0.278158096328358 0.350236839850746 0.253706633044776 0.106946254402985 -0.433586893744776 0.301136746522388 -0.246048970995522 0.314261484432836 -0.322550057652239 0.180904683253731 0.152372001739403 -0.030227991961194 -0.363372359910448 0.219977565995522 0.0316106703277612 -0.166651158313433 -0.290141662955224 -0.153895472502985 -0.201214676243284 0.95220845 -0.16165490480597 0.0466790853059701 -0.967471422238806 -0.944533584477612 -0.912598794925373 -0.969062318208955 -0.946625555671642 -0.91594395238806 0.890094957014925 -0.168335779044776 0.0578692498253731 0.959621325820896 -0.150127209686567 0.0256146338358209 -0.460296284328358 0.870277679253731 -0.948983015373134 -0.988971750597015 -0.973456506119403 -0.951680249253731 -0.925339577164179 -0.776618391641791 -1 -0.438206917208955 -0.707632818208955
"30" "25" "STANDING" 0.274069916107602 -0.0185440541740351 -0.109293279122807 -0.787137363888889 -0.611614171529825 -0.703620787552632 -0.802244109795322 -0.616229742345029 -0.694461060716374 -0.696305464909357 -0.36559432022807 -0.620676763825146 0.659250549736842 0.477125585734795 0.69625889 -0.654411245521345 -0.943714315994152 -0.907496686336257 -0.882427571295322 -0.829541850350877 -0.701681134415205 -0.687788748157895 -0.137180061433333 -0.150183345269006 -0.226743761832164 -0.133423755506901 0.103575085587924 -0.0123537436160526 0.091021505022807 -0.0852147291460234 0.0140799838323684 0.222727904466287 -0.071739677256345 -0.0610751399397661 0.0378649015171345 0.063712160469269 -0.124271796666784 -0.0464462636918129 -0.193281717698713 0.0116547078539474 0.617567726023392 0.0880683538245614 0.276947228143363 -0.946597675643275 -0.892577652526316 -0.874429690055556 -0.947672971345029 -0.894971676096491 -0.876606333511696 0.564482656204971 0.0902424235760234 0.295244581294357 0.626896137204678 0.0800479157061404 0.247681888300164 -0.0816658483905556 0.403631798830409 -0.7013288005 -0.741591892394737 -0.950882062818713 -0.902918742964912 -0.88477230454386 -0.645560883472222 -0.760832592678363 -0.295371322277485 -0.575191588444444
"31" "26" "LAYING" 0.2730365808625 -0.0161687277463495 -0.107637894928571 -0.623101031168367 -0.585967142418112 -0.70498062744898 -0.654028546174235 -0.600976092317092 -0.707916570484694 -0.473772628579592 -0.336719160653827 -0.596438106360459 0.541388842519388 0.433139542385204 0.663426265612245 -0.611437598359439 -0.826882133234694 -0.92565104497449 -0.91269353497449 -0.725835064103954 -0.699060863984694 -0.729485640637755 -0.145268089584184 -0.224598638630102 -0.224778347609694 -0.0870625589897467 0.054306494147449 0.0178192958752551 0.088473908176352 0.0299434493604592 -0.0165682680325536 0.190800746200842 -0.0269522684604592 0.0525649009362245 0.042306421517551 0.0414464903079082 -0.0928153955797117 -0.222318240919592 -0.102159288289541 0.154561322995663 0.615123534668367 0.10870478277551 0.234107010472449 -0.96781789994898 -0.959713562227041 -0.955643363545918 -0.969098804693878 -0.960638215423469 -0.956723223596939 0.555454289234694 0.090422010255102 0.233369408116684 0.632244223443878 0.121760335746888 0.224758547407379 -0.156243627512755 0.442228849897959 -0.68111755622449 -0.798562210535714 -0.972617693903061 -0.963612910954082 -0.960383860178571 -0.858032602252551 -0.911191457382653 -0.515741161197959 -0.518582934469898
